0,1,2,3,4
2018-01-01 00:00:00,0.0,0.0,0.0,0.0
2018-01-01 00:10:00,0.0,0.0,0.0,0.0
2018-01-01 00:20:00,0.0,0.0,0.0,0.0
2018-01-01 00:30:00,0.0,0.0,0.0,0.0
2018-01-01 00:40:00,0.0,0.0,0.0,0.0
2018-01-01 00:50:00,31.0869,30.891825,1264.3,676.1333333333333
2018-01-01 01:00:00,31.773375,31.5756,1284.9833333333331,708.8833333333333
2018-01-01 01:10:00,31.935600000000004,31.738275,1286.0166666666669,722.6166666666667
2018-01-01 01:20:00,32.097150000000006,31.900275000000004,1287.2666666666669,738.8833333333333
2018-01-01 01:30:00,32.2542,32.057325,1288.3833333333334,755.9166666666666
2018-01-01 01:40:00,32.407425,32.210325000000005,1289.3666666666666,772.2333333333332
2018-01-01 01:50:00,32.5575,32.360625000000006,1289.9833333333331,778.7999999999998
2018-01-01 02:00:00,32.70645,32.509575000000005,1291.3833333333334,773.8499999999999
2018-01-01 02:10:00,32.854725,32.6565,1290.9666666666667,760.3000000000001
2018-01-01 02:20:00,33.011325,32.814,1292.4166666666667,704.8000000000001
2018-01-01 02:30:00,33.18615,32.98905,1295.2,644.6166666666667
2018-01-01 02:40:00,33.37605,33.1803,1298.2166666666667,585.0166666666668
2018-01-01 02:50:00,33.584625,33.391124999999995,1301.35,525.0333333333334
2018-01-01 03:00:00,33.813675,33.62085,1303.6666666666667,470.65
2018-01-01 03:10:00,34.06005,33.86655,1305.1666666666667,426.9166666666667
2018-01-01 03:20:00,34.31205,34.119225,1304.55,420.55
2018-01-01 03:30:00,34.56135,34.3701,1302.45,413.38333333333327
2018-01-01 03:40:00,34.81695,34.6248,1299.8833333333334,402.4833333333333
2018-01-01 03:50:00,35.072325,34.8804,1296.9,393.06666666666666
2018-01-01 04:00:00,35.326575,35.137125,1294.7833333333333,382.9333333333333
2018-01-01 04:10:00,35.586675,35.399475,1293.8666666666666,366.0666666666666
2018-01-01 04:20:00,35.85375,35.665875,1293.4,350.8666666666666
2018-01-01 04:30:00,36.125775,35.937,1292.75,338.9166666666667
2018-01-01 04:40:00,36.395775,36.208125,1292.0833333333333,329.31666666666666
2018-01-01 04:50:00,36.670725,36.48352499999999,1293.0,321.76666666666665
2018-01-01 05:00:00,36.947475,36.758925,1293.5166666666669,312.5
2018-01-01 05:10:00,37.224,37.036575,1293.2,313.18333333333334
2018-01-01 05:20:00,37.4994,37.31175,1268.6,314.1333333333333
2018-01-01 05:30:00,37.758825,37.57275,1179.1833333333334,318.93333333333334
2018-01-01 05:40:00,37.994175,37.807875,1089.9,326.15000000000003
2018-01-01 05:50:00,38.199375,38.014425,1000.0166666666668,333.4166666666667
2018-01-01 06:00:00,38.3787,38.19465,910.4833333333332,341.28333333333336
2018-01-01 06:10:00,38.52495,38.34045,819.8333333333334,347.1333333333334
2018-01-01 06:20:00,38.648475,38.464875,753.0,350.7833333333333
2018-01-01 06:30:00,38.761875,38.576925,746.5166666666668,356.2
2018-01-01 06:40:00,38.868075,38.68425,740.9499999999999,364.8500000000001
2018-01-01 06:50:00,38.971125,38.785725,734.6833333333334,371.51666666666665
2018-01-01 07:00:00,39.07305,38.885625,728.4499999999999,378.31666666666666
2018-01-01 07:10:00,39.1752,38.98755,722.8666666666667,383.4
2018-01-01 07:20:00,39.269025,39.081825,717.25,400.5333333333333
2018-01-01 07:30:00,39.357675,39.1716,716.0666666666666,415.76666666666665
2018-01-01 07:40:00,39.443850000000005,39.25665,714.2833333333333,429.1833333333333
2018-01-01 07:50:00,39.52440000000001,39.335175,711.8333333333334,451.4166666666667
2018-01-01 08:00:00,39.5955,39.4065,709.4,479.06666666666666
2018-01-01 08:10:00,39.65625,39.467475,708.1833333333333,509.7666666666667
2018-01-01 08:20:00,39.706875,39.519,707.4833333333335,555.7666666666668
2018-01-01 08:30:00,39.74265,39.55815,707.4833333333332,600.8666666666667
2018-01-01 08:40:00,39.769425,39.588975,707.6999999999999,637.1666666666666
2018-01-01 08:50:00,39.790575,39.6135,709.0500000000001,658.5500000000001
2018-01-01 09:00:00,39.804075000000005,39.630375,710.4499999999999,681.1999999999999
2018-01-01 09:10:00,39.815775,39.6414,711.4499999999999,711.5499999999998
2018-01-01 09:20:00,39.80385,39.631275,712.4499999999999,838.1999999999999
2018-01-01 09:30:00,39.76155,39.587625,740.85,957.8833333333332
2018-01-01 09:40:00,39.6927,39.514725000000006,776.1333333333332,1091.1166666666666
2018-01-01 09:50:00,39.5937,39.4146,811.5333333333333,1232.3333333333333
2018-01-01 10:00:00,39.469275,39.288375,847.1999999999999,1359.35
2018-01-01 10:10:00,39.317625,39.13875,882.75,1482.75
2018-01-01 10:20:00,39.159675,38.978550000000006,917.4833333333332,1479.4166666666667
2018-01-01 10:30:00,39.0105,38.827125,923.6166666666668,1481.55
2018-01-01 10:40:00,38.859525,38.676375,922.1,1483.9666666666665
2018-01-01 10:50:00,38.7054,38.523825,920.2666666666668,1488.8
2018-01-01 11:00:00,38.55285,38.371725,918.0833333333334,1487.9
2018-01-01 11:10:00,38.398275000000005,38.2158,915.9666666666668,1450.4333333333334
2018-01-01 11:20:00,38.267775,38.083725,915.2166666666668,1323.0833333333333
2018-01-01 11:30:00,38.17124999999999,37.985625,915.4833333333332,1212.0
2018-01-01 11:40:00,38.106225,37.91925,916.3833333333332,1075.9
2018-01-01 11:50:00,38.08215,37.892025,917.0499999999998,947.2
2018-01-01 12:00:00,38.0853,37.892925,917.5333333333334,871.5166666666668
