0,1,2,3,4,5,6
2020-07-01 23:40:00,19.51,20.174,26.178000000000008,25.060666666666663,11182.789666666666,10024.196133333333
2020-07-01 23:50:00,19.50316666666667,20.162666666666667,26.353833333333338,25.28216666666667,11212.526333333331,9595.1223
2020-07-02 00:00:00,19.533666666666665,20.186666666666667,26.53333333333333,25.5045,11263.940666666667,9138.83765
2020-07-02 00:10:00,19.60083333333333,20.24983333333333,26.71783333333333,25.724499999999995,11299.621833333333,8779.014466666666
2020-07-02 00:20:00,19.6965,20.352666666666668,26.89583333333334,25.950333333333333,11320.619666666666,8509.294083333334
2020-07-02 00:30:00,19.82133333333333,20.47683333333333,27.078500000000005,26.172,11342.0365,8109.265883333333
2020-07-02 00:40:00,19.979,20.629166666666663,27.2645,26.393500000000003,11344.548833333334,7880.249016666668
2020-07-02 00:50:00,20.1485,20.805333333333333,27.45583333333333,26.611166666666666,11353.022166666668,7741.964166666668
2020-07-02 01:00:00,20.332833333333333,20.994333333333334,27.643500000000003,26.8255,11372.823166666669,7618.414716666666
2020-07-02 01:10:00,20.532166666666665,21.199666666666666,27.835333333333335,27.0515,11380.368833333334,7337.744383333334
2020-07-02 01:20:00,20.753833333333333,21.4175,28.035333333333337,27.275166666666664,11382.739833333331,7103.745250000001
2020-07-02 01:30:00,20.99416666666667,21.653166666666664,28.2345,27.505333333333336,11380.826666666666,6901.177516666668
2020-07-02 01:40:00,21.245,21.91183333333333,28.430333333333333,27.7345,11381.321166666668,6676.821016666666
2020-07-02 01:50:00,21.517,22.1785,28.6275,27.966166666666663,11380.766,6414.957966666666
2020-07-02 02:00:00,21.806,22.466166666666663,28.834333333333337,28.205666666666666,11378.875500000002,6170.3739
2020-07-02 02:10:00,22.115166666666667,22.772333333333336,29.04183333333334,28.442,11381.496,5970.004516666667
2020-07-02 02:20:00,22.442833333333336,23.103,29.235333333333333,28.658,11380.931166666667,5813.503366666667
2020-07-02 02:30:00,22.79516666666667,23.458166666666667,29.40383333333333,28.842,11372.012666666667,5767.51385
2020-07-02 02:40:00,23.1785,23.829666666666668,29.5395,28.9755,11366.137500000004,5668.1108
2020-07-02 02:50:00,23.593666666666667,24.24383333333333,29.617000000000004,29.04833333333333,11368.0525,5519.333033333333
2020-07-02 03:00:00,24.047,24.68883333333333,29.646666666666672,29.06,11373.052,5592.378233333333
2020-07-02 03:10:00,24.5125,25.147,29.633,29.022166666666667,11373.4045,5640.714866666666
2020-07-02 03:20:00,24.9915,25.620833333333334,29.599500000000003,28.96133333333333,11385.390166666666,5480.605716666666
2020-07-02 03:30:00,25.489,26.11366666666667,29.57283333333333,28.89816666666667,11392.763833333333,5255.968400000001
2020-07-02 03:40:00,25.99233333333333,26.621,29.55666666666667,28.850666666666665,11405.1005,5066.8847166666665
2020-07-02 03:50:00,26.495833333333337,27.120166666666663,29.585000000000004,28.845333333333333,11399.109,5017.020366666667
2020-07-02 04:00:00,26.98266666666667,27.6105,29.646666666666672,28.87633333333333,11374.814333333334,4775.0193
2020-07-02 04:10:00,27.477166666666665,28.10366666666667,29.746333333333336,28.94333333333333,11351.943666666666,4566.76445
2020-07-02 04:20:00,27.9605,28.584166666666665,29.881833333333336,29.047,11321.534166666666,4587.843483333333
2020-07-02 04:30:00,28.421666666666667,29.047333333333334,30.036500000000004,29.175833333333333,11304.434666666668,4720.9366
2020-07-02 04:40:00,28.858,29.482333333333333,30.225166666666667,29.3405,11282.756833333333,4849.29135
2020-07-02 04:50:00,29.274166666666662,29.89583333333333,30.435166666666664,29.5235,11270.273833333333,4897.9006
2020-07-02 05:00:00,29.674333333333333,30.2905,30.668666666666667,29.73466666666667,11280.9855,4956.685066666666
2020-07-02 05:10:00,30.055000000000003,30.6705,30.921000000000003,29.969,11291.730666666668,5088.403116666667
2020-07-02 05:20:00,30.417,31.03033333333333,31.19316666666667,30.219166666666663,11298.877,5375.521616666666
2020-07-02 05:30:00,30.746666666666663,31.3555,31.483666666666664,30.492500000000003,11312.5155,5584.31495
2020-07-02 05:40:00,31.056833333333334,31.65983333333333,31.785500000000003,30.7745,11308.746833333333,5805.841483333334
2020-07-02 05:50:00,31.331,31.936,32.09066666666667,31.067833333333336,11319.030166666666,6298.030966666666
2020-07-02 06:00:00,31.56733333333333,32.1745,32.398666666666664,31.36800000000001,11330.424,6765.987383333333
2020-07-02 06:10:00,31.76533333333333,32.37283333333333,32.70666666666667,31.669,11340.685,7255.763516666667
2020-07-02 06:20:00,31.91783333333333,32.532333333333334,33.004333333333335,31.966,11358.705833333332,7716.323883333333
2020-07-02 06:30:00,32.034333333333336,32.650000000000006,33.2995,32.25416666666666,11364.364166666666,8490.353166666666
2020-07-02 06:40:00,32.095000000000006,32.71233333333333,33.57683333333333,32.529833333333336,11381.972666666668,9173.853683333333
2020-07-02 06:50:00,32.111333333333334,32.73066666666667,33.838,32.79066666666667,11392.2565,9762.353133333334
2020-07-02 07:00:00,32.08183333333333,32.70583333333334,34.076,33.029500000000006,11381.595333333333,10401.87345
2020-07-02 07:10:00,32.01316666666667,32.641333333333336,34.28866666666667,33.2405,11346.0525,10826.2771
2020-07-02 07:20:00,31.92983333333333,32.5545,34.47833333333333,33.43116666666667,11300.2615,11165.736100000002
2020-07-02 07:30:00,31.82583333333333,32.45183333333333,34.6385,33.5875,11260.558333333334,11487.470166666666
2020-07-02 07:40:00,31.69666666666667,32.333333333333336,34.774,33.72116666666667,11222.725666666664,11897.572
2020-07-02 07:50:00,31.546000000000003,32.191,34.88166666666667,33.82783333333333,11179.8385,12204.777
