0,1,2,3,4
2019-07-02 19:00:00,27.1485,26.945000000000004,2212.509966666666,5008.693899999999
2019-07-02 19:10:00,26.86566666666667,26.650166666666667,2179.5653666666663,5139.189166666667
2019-07-02 19:20:00,26.571,26.3565,2142.3768166666664,5049.531866666666
2019-07-02 19:30:00,26.281333333333333,26.07433333333333,2114.123466666666,4888.117633333334
2019-07-02 19:40:00,26.006500000000003,25.817166666666665,2240.589366666666,4634.590516666666
2019-07-02 19:50:00,25.765666666666664,25.621333333333336,2484.522566666666,4340.544
2019-07-02 20:00:00,25.56683333333333,25.46583333333333,2745.91245,4312.947966666667
2019-07-02 20:10:00,25.396666666666665,25.336166666666667,2993.1474833333327,4260.000916666667
2019-07-02 20:20:00,25.254666666666665,25.236833333333333,3237.2777333333324,4176.97615
2019-07-02 20:30:00,25.14433333333333,25.16783333333333,3485.382683333332,4105.519033333333
2019-07-02 20:40:00,25.061833333333336,25.122666666666664,3564.6488333333327,4075.804283333333
2019-07-02 20:50:00,24.994333333333334,25.068166666666663,3512.347366666665,4048.305366666667
2019-07-02 21:00:00,24.927666666666667,25.00433333333333,3442.724266666666,4027.7883166666666
2019-07-02 21:10:00,24.8505,24.93583333333333,3389.8402499999997,4215.77105
2019-07-02 21:20:00,24.75183333333333,24.84,3341.2596333333327,4401.7659
2019-07-02 21:30:00,24.632166666666667,24.724500000000003,3264.8158166666667,4540.477116666666
2019-07-02 21:40:00,24.489500000000003,24.58233333333333,3189.795349999999,4651.404983333333
2019-07-02 21:50:00,24.331666666666667,24.426666666666662,3143.6777333333325,4746.3504
2019-07-02 22:00:00,24.160833333333333,24.256666666666664,3103.3572333333323,4852.2696166666665
2019-07-02 22:10:00,23.983666666666664,24.077,3075.125933333333,4732.119166666666
2019-07-02 22:20:00,23.826,23.906166666666664,3187.695533333333,4588.288466666666
2019-07-02 22:30:00,23.6975,23.75433333333333,3319.634983333333,4416.012733333333
2019-07-02 22:40:00,23.598,23.634833333333333,3457.7052333333327,4278.6244
2019-07-02 22:50:00,23.5285,23.540333333333333,3599.765899999999,4181.841033333333
2019-07-02 23:00:00,23.4815,23.465666666666667,3749.912233333333,4065.066916666666
2019-07-02 23:10:00,23.4665,23.427000000000003,3908.0468,3776.0107
2019-07-02 23:20:00,23.483833333333337,23.4355,3950.5349499999993,3487.036250000001
2019-07-02 23:30:00,23.53033333333333,23.47666666666667,3995.666383333333,3260.362033333333
2019-07-02 23:40:00,23.60366666666667,23.550166666666662,4043.738166666666,3025.7978166666667
2019-07-02 23:50:00,23.70083333333333,23.65083333333333,4089.0280333333335,2769.6903166666666
2019-07-03 00:00:00,23.82466666666667,23.78516666666667,4129.57975,2498.54295
2019-07-03 00:10:00,23.971833333333333,23.938333333333333,4152.435049999999,2428.89495
2019-07-03 00:20:00,24.123833333333334,24.089,4156.1266166666655,2523.851133333333
2019-07-03 00:30:00,24.262833333333333,24.23333333333333,4155.904449999999,2653.3143
2019-07-03 00:40:00,24.3955,24.35983333333333,4155.649166666666,2785.6966833333336
2019-07-03 00:50:00,24.513500000000004,24.47533333333333,4158.899216666666,2773.6608
2019-07-03 01:00:00,24.63716666666667,24.59883333333333,4168.289866666666,2739.340183333333
2019-07-03 01:10:00,24.762833333333333,24.72683333333333,4167.100666666666,2687.161
2019-07-03 01:20:00,24.89816666666667,24.86866666666667,4165.325833333333,2492.7204
2019-07-03 01:30:00,25.05333333333333,25.027666666666665,4166.814566666667,2259.6192333333333
2019-07-03 01:40:00,25.22583333333333,25.20866666666667,4169.512383333332,2018.189483333333
2019-07-03 01:50:00,25.419166666666666,25.4115,4163.762583333333,1939.8640166666669
2019-07-03 02:00:00,25.62216666666667,25.616333333333333,4158.645066666667,1916.6390833333328
2019-07-03 02:10:00,25.8265,25.817833333333336,4157.911216666666,1876.7378
2019-07-03 02:20:00,26.035666666666668,26.023,4158.908733333333,1824.38315
2019-07-03 02:30:00,26.2485,26.235166666666668,4159.463849999999,1788.7502333333334
2019-07-03 02:40:00,26.46433333333333,26.451666666666664,4153.4591,1766.0730166666665
2019-07-03 02:50:00,26.686833333333336,26.6655,4155.225166666666,1727.2643833333332
2019-07-03 03:00:00,26.90716666666667,26.888166666666667,4145.648233333332,1674.7363000000005
2019-07-03 03:10:00,27.131666666666664,27.114,4127.529066666666,1631.50925
2019-07-03 03:20:00,27.357666666666663,27.344166666666663,4106.194149999999,1602.164633333333
2019-07-03 03:30:00,27.585,27.57433333333333,4089.093299999999,1557.0559666666666
2019-07-03 03:40:00,27.819666666666667,27.809500000000003,4080.2811833333326,1490.6864000000005
2019-07-03 03:50:00,28.0535,28.050833333333333,4072.3419,1433.3659333333335
2019-07-03 04:00:00,28.2945,28.28783333333333,4076.142016666666,1394.5579333333333
2019-07-03 04:10:00,28.543000000000003,28.536500000000004,4086.07865,1358.6236
2019-07-03 04:20:00,28.7925,28.78783333333333,4094.9756166666666,1327.2329499999998
2019-07-03 04:30:00,29.04833333333333,29.045666666666666,4102.231016666666,1289.9249
2019-07-03 04:40:00,29.302666666666667,29.3015,4105.6362,1297.7237833333334
2019-07-03 04:50:00,29.563,29.559,4102.321716666666,1298.896433333333
2019-07-03 05:00:00,29.82133333333333,29.8185,4091.7446166666655,1337.3053666666667
2019-07-03 05:10:00,30.072666666666663,30.068166666666663,4084.378266666666,1395.7300000000002
2019-07-03 05:20:00,30.320000000000004,30.311666666666667,4078.5695666666666,1451.2360833333337
2019-07-03 05:30:00,30.55733333333333,30.54416666666667,4066.863733333333,1536.4947
