0,1,2,3,4,5,6
2020-01-01 09:20:00,49.23666666666666,48.719,48.61566666666667,0.0,20625.166666666668,17970.333333333332
2020-01-01 09:30:00,49.27033333333333,48.75416666666666,48.65533333333334,0.0,20934.33333333333,18730.166666666668
2020-01-01 09:40:00,49.268,48.755833333333335,48.64783333333333,0.0,20774.666666666668,19696.5
2020-01-01 09:50:00,49.2095,48.70916666666667,48.59233333333333,0.0,20605.83333333333,20668.166666666668
2020-01-01 10:00:00,49.10816666666667,48.6165,48.49266666666667,0.0,20499.83333333333,21352.83333333333
2020-01-01 10:10:00,48.97866666666666,48.4915,48.3645,0.0,20399.0,21743.33333333333
2020-01-01 10:20:00,48.83599999999999,48.34733333333333,48.219166666666666,0.0,20395.666666666668,22086.5
2020-01-01 10:30:00,48.692,48.1935,48.0665,0.0,20532.5,22038.33333333333
2020-01-01 10:40:00,48.56199999999999,48.05466666666667,47.929833333333335,0.0,20755.666666666668,21888.666666666668
2020-01-01 10:50:00,48.45616666666666,47.9365,47.81466666666668,0.0,21090.666666666668,21551.83333333333
2020-01-01 11:00:00,48.3785,47.84516666666667,47.721833333333336,0.0,21308.166666666668,21345.166666666668
2020-01-01 11:10:00,48.315333333333335,47.7655,47.642500000000005,0.0,21504.0,21321.166666666668
2020-01-01 11:20:00,48.258,47.698,47.57483333333334,0.0,21755.33333333333,21370.0
2020-01-01 11:30:00,48.20416666666666,47.63433333333333,47.507666666666665,0.0,22001.83333333333,21497.5
2020-01-01 11:40:00,48.15033333333333,47.57433333333333,47.44116666666667,0.0,22101.5,21616.666666666668
2020-01-01 11:50:00,48.09083333333333,47.504,47.36716666666666,0.0,22023.0,21789.83333333333
2020-01-01 12:00:00,48.01833333333333,47.41583333333333,47.27933333333333,0.0,21733.5,21801.166666666668
2020-01-01 12:10:00,47.9335,47.321,47.185,0.0,21433.5,21643.0
2020-01-01 12:20:00,47.851,47.221833333333336,47.087,0.0,21040.0,21226.166666666668
2020-01-01 12:30:00,47.76916666666667,47.12316666666666,46.9945,0.0,20554.166666666668,20815.5
2020-01-01 12:40:00,47.69116666666667,47.02816666666666,46.90733333333333,0.0,20151.0,20274.666666666668
2020-01-01 12:50:00,47.61933333333334,46.94283333333334,46.82666666666666,0.0,20014.0,19844.5
2020-01-01 13:00:00,47.56283333333334,46.88633333333333,46.77816666666666,0.0,20548.83333333333,19741.83333333333
2020-01-01 13:10:00,47.51683333333333,46.8525,46.74533333333333,0.0,21091.666666666668,19910.5
2020-01-01 13:20:00,47.48233333333334,46.83116666666667,46.72333333333333,0.0,21654.5,20136.5
2020-01-01 13:30:00,47.46083333333333,46.82783333333333,46.71033333333333,0.0,22279.83333333333,20371.33333333333
2020-01-01 13:40:00,47.45099999999999,46.832,46.71183333333334,0.0,22922.83333333333,20836.33333333333
2020-01-01 13:50:00,47.435333333333325,46.83716666666667,46.713166666666666,0.0,23301.166666666668,21382.0
2020-01-01 14:00:00,47.402166666666666,46.827,46.69116666666667,0.0,23243.83333333333,21590.666666666668
2020-01-01 14:10:00,47.375166666666665,46.80616666666666,46.66866666666667,0.0,23153.166666666668,21470.0
2020-01-01 14:20:00,47.34183333333333,46.78233333333333,46.65016666666667,0.0,22969.83333333333,21505.166666666668
2020-01-01 14:30:00,47.29416666666666,46.7535,46.62199999999999,0.0,22679.166666666668,21481.33333333333
2020-01-01 14:40:00,47.235166666666665,46.70583333333334,46.57983333333333,0.0,22233.5,21283.0
2020-01-01 14:50:00,47.17733333333334,46.654500000000006,46.53683333333333,0.0,21817.83333333333,20820.83333333333
2020-01-01 15:00:00,47.12833333333333,46.6025,46.49333333333333,0.0,21478.666666666668,20517.33333333333
2020-01-01 15:10:00,47.07416666666666,46.55199999999999,46.45033333333333,0.0,21175.0,20322.666666666668
2020-01-01 15:20:00,47.02833333333333,46.50516666666667,46.40433333333333,0.0,20984.166666666668,19965.83333333333
2020-01-01 15:30:00,46.99616666666666,46.462,46.37199999999999,0.0,20910.33333333333,19713.666666666668
2020-01-01 15:40:00,46.9795,46.43633333333333,46.34866666666667,0.0,20955.0,19405.0
2020-01-01 15:50:00,46.9745,46.42383333333333,46.33516666666667,0.0,21054.83333333333,19314.166666666668
2020-01-01 16:00:00,46.97149999999999,46.42216666666667,46.332,0.0,21121.83333333333,19448.5
2020-01-01 16:10:00,46.96099999999999,46.41366666666666,46.31799999999999,0.0,21215.166666666668,19820.166666666668
2020-01-01 16:20:00,46.93549999999999,46.387,46.28766666666667,0.0,21132.33333333333,20265.666666666668
2020-01-01 16:30:00,46.898,46.33350000000001,46.23616666666666,0.0,20997.666666666668,20407.33333333333
2020-01-01 16:40:00,46.838166666666666,46.27133333333333,46.16816666666667,0.0,20787.5,20715.33333333333
2020-01-01 16:50:00,46.7485,46.1825,46.0785,0.0,20439.33333333333,21041.83333333333
2020-01-01 17:00:00,46.62983333333333,46.05866666666666,45.9555,0.0,20108.0,21501.666666666668
2020-01-01 17:10:00,46.48316666666667,45.90716666666666,45.80349999999999,0.0,19950.83333333333,21891.33333333333
2020-01-01 17:20:00,46.30916666666667,45.7415,45.631166666666665,0.0,19934.5,22106.83333333333
2020-01-01 17:30:00,46.107,45.54516666666667,45.42666666666667,0.0,19070.0,22856.166666666668
2020-01-01 17:40:00,45.822,45.23666666666667,45.12616666666667,0.0,17287.166666666668,23418.5
2020-01-01 17:50:00,45.46133333333333,44.84483333333333,44.7385,0.0,15951.833333333334,23762.83333333333
2020-01-01 18:00:00,45.063666666666656,44.418,44.31066666666667,0.0,14997.0,23573.83333333333
