0,1,2,3,4
2021-07-02 04:20:00,33.789166666666674,32.972,2721.61666666667,1748.907433333333
2021-07-02 04:30:00,33.88616666666667,33.06183333333333,2723.7166666666703,1809.7930666666668
2021-07-02 04:40:00,33.999500000000005,33.14416666666667,2721.733333333337,1873.1128
2021-07-02 04:50:00,34.10633333333334,33.22266666666667,2719.233333333337,1910.4504
2021-07-02 05:00:00,34.20633333333334,33.298,2718.050000000004,1946.0232833333328
2021-07-02 05:10:00,34.302,33.371,2716.400000000004,1904.8263500000005
2021-07-02 05:20:00,34.3975,33.448,2713.233333333337,1838.0323833333332
2021-07-02 05:30:00,34.50750000000001,33.53783333333333,2709.8166666666702,1742.8719166666667
2021-07-02 05:40:00,34.6115,33.6375,2708.550000000004,1656.2420333333332
2021-07-02 05:50:00,34.7175,33.743833333333335,2707.0666666666702,1572.348
2021-07-02 06:00:00,34.832,33.855,2703.500000000004,1499.1025
2021-07-02 06:10:00,34.95266666666667,33.970666666666666,2700.1333333333373,1521.9126500000002
2021-07-02 06:20:00,35.07033333333334,34.07866666666667,2698.500000000004,1586.7599666666663
2021-07-02 06:30:00,35.1745,34.181333333333335,2698.133333333337,1707.9049666666667
2021-07-02 06:40:00,35.26200000000001,34.26133333333333,2700.133333333337,1940.0776666666663
2021-07-02 06:50:00,35.33916666666667,34.30983333333333,2702.7166666666703,2238.22605
2021-07-02 07:00:00,35.35433333333334,34.32516666666667,2705.6166666666704,2515.546033333333
2021-07-02 07:10:00,35.347833333333334,34.309,2707.583333333337,2802.4529666666663
2021-07-02 07:20:00,35.296666666666674,34.25633333333333,2708.2166666666703,3107.595733333333
2021-07-02 07:30:00,35.19583333333333,34.16733333333334,2706.6000000000035,3337.72595
2021-07-02 07:40:00,35.06283333333334,34.0605,2702.1000000000035,3413.8951
2021-07-02 07:50:00,34.86016666666667,33.9565,2698.400000000004,3342.6893333333337
2021-07-02 08:00:00,34.67266666666667,33.864666666666665,2694.683333333337,3278.935183333333
2021-07-02 08:10:00,34.52783333333334,33.779666666666664,2687.91666666667,3185.00685
2021-07-02 08:20:00,34.435166666666674,33.70616666666667,2681.133333333337,3107.693033333333
2021-07-02 08:30:00,34.365166666666674,33.639,2676.4666666666703,3051.0322
2021-07-02 08:40:00,34.31283333333334,33.577666666666666,2670.700000000004,3084.9555333333333
2021-07-02 08:50:00,34.313166666666675,33.50066666666667,2659.9333333333366,3233.5832833333334
2021-07-02 09:00:00,34.31900000000001,33.39666666666667,2645.900000000004,3347.5496666666663
2021-07-02 09:10:00,34.248833333333344,33.285333333333334,2636.8666666666704,3447.7604333333334
2021-07-02 09:20:00,34.077333333333335,33.16666666666667,2629.5666666666702,3496.6601000000005
2021-07-02 09:30:00,33.89833333333333,33.04633333333333,2621.200000000004,3523.9391333333333
2021-07-02 09:40:00,33.73866666666667,32.917,2614.76666666667,3538.6648666666665
2021-07-02 09:50:00,33.568000000000005,32.791666666666664,2612.6166666666704,3515.0353166666664
2021-07-02 10:00:00,33.395,32.67616666666667,2615.0666666666702,3452.6747666666665
2021-07-02 10:10:00,33.243833333333335,32.5645,2616.783333333337,3436.9432
2021-07-02 10:20:00,33.142833333333336,32.46183333333333,2836.66666666667,3491.819333333333
2021-07-02 10:30:00,33.04483333333334,32.39966666666667,3146.2166666666703,3535.4709666666663
2021-07-02 10:40:00,32.92883333333334,32.3815,3455.4333333333366,3549.4540666666667
2021-07-02 10:50:00,32.845333333333336,32.3945,3663.316666666671,3584.5702333333334
2021-07-02 11:00:00,32.78816666666667,32.416500000000006,3857.633333333337,3717.439666666666
2021-07-02 11:10:00,32.740166666666674,32.43866666666667,4051.566666666671,3800.2884833333337
2021-07-02 11:20:00,32.708000000000006,32.46566666666667,4026.06666666667,3818.689633333333
2021-07-02 11:30:00,32.684333333333335,32.45933333333334,3913.41666666667,3774.098133333333
2021-07-02 11:40:00,32.67966666666667,32.437666666666665,3800.950000000004,3685.3177166666665
2021-07-02 11:50:00,32.68083333333334,32.41233333333333,3789.9833333333368,3518.4635166666667
2021-07-02 12:00:00,32.70250000000001,32.416666666666664,3792.066666666671,3274.622916666667
2021-07-02 12:10:00,32.746,32.452333333333335,3793.61666666667,3088.850883333333
2021-07-02 12:20:00,32.81783333333333,32.50416666666667,3796.883333333337,2913.3861999999995
2021-07-02 12:30:00,32.90883333333334,32.58016666666666,3790.2166666666703,2824.867816666667
2021-07-02 12:40:00,32.99400000000001,32.6625,3783.7166666666703,2798.085866666667
2021-07-02 12:50:00,33.082666666666675,32.749,3777.9333333333375,2801.414283333333
2021-07-02 13:00:00,33.16433333333334,32.836499999999994,3770.2166666666703,2838.232216666667
2021-07-02 13:10:00,33.24200000000001,32.91133333333333,3762.066666666671,2851.6734333333334
2021-07-02 13:20:00,33.3175,32.98916666666667,3753.200000000003,2856.548133333333
2021-07-02 13:30:00,33.39466666666667,33.06616666666667,3753.01666666667,2892.4951333333333
2021-07-02 13:40:00,33.467333333333336,33.13566666666666,3753.450000000004,2859.796683333333
2021-07-02 13:50:00,33.540333333333336,33.20816666666666,3754.133333333337,2945.7688
2021-07-02 14:00:00,33.59333333333334,33.26233333333334,3758.566666666671,3132.15625
2021-07-02 14:10:00,33.62500000000001,33.30783333333333,3763.633333333337,3286.3446499999995
2021-07-02 14:20:00,33.63933333333334,33.3335,3767.900000000004,3414.830966666667
2021-07-02 14:30:00,33.63716666666667,33.3415,3770.583333333337,3501.5731166666665
2021-07-02 14:40:00,33.63216666666668,33.3455,3772.450000000003,3567.517483333333
