0,1,2,3
2019-07-02 19:00:00,25.304246833333337,25.46630333333333,1511.5045833333334
2019-07-02 19:10:00,25.005531166666668,25.19087933333333,1523.1504166666666
2019-07-02 19:20:00,24.69808133333333,24.900046666666668,1536.621666666667
2019-07-02 19:30:00,24.385749333333337,24.596897,1543.3979166666666
2019-07-02 19:40:00,24.06669816666667,24.284967666666663,1549.7029166666664
2019-07-02 19:50:00,23.746437666666665,23.9684695,1548.6845833333334
2019-07-02 20:00:00,23.42474416666667,23.64861266666667,1546.198333333333
2019-07-02 20:10:00,23.096376333333332,23.322171333333333,1561.9229166666664
2019-07-02 20:20:00,22.7553325,22.98919016666667,1570.9037499999995
2019-07-02 20:30:00,22.427233166666667,22.680485666666662,1569.3654166666663
2019-07-02 20:40:00,22.131294666666665,22.402105833333334,1544.4812499999998
2019-07-02 20:50:00,21.87213,22.15691633333333,1518.7087499999998
2019-07-02 21:00:00,21.65197866666667,21.952352833333336,1492.752083333333
2019-07-02 21:10:00,21.473931500000003,21.788011666666662,1447.4091666666666
2019-07-02 21:20:00,21.35156033333333,21.667835666666665,1396.5845833333333
2019-07-02 21:30:00,21.26909883333333,21.568756666666665,1341.0908333333332
2019-07-02 21:40:00,21.20930216666667,21.4888035,1304.0624999999998
2019-07-02 21:50:00,21.16451066666667,21.4275285,1281.865
2019-07-02 22:00:00,21.13248516666667,21.3796905,1249.7441666666666
2019-07-02 22:10:00,21.123975,21.352726,1206.2212499999998
2019-07-02 22:20:00,21.13727833333333,21.349366666666665,1170.4495833333333
2019-07-02 22:30:00,21.165811,21.36405833333333,1140.2191666666663
2019-07-02 22:40:00,21.2140965,21.397024666666667,1113.4229166666669
2019-07-02 22:50:00,21.27528183333333,21.44571333333333,1077.1691666666666
2019-07-02 23:00:00,21.35407016666667,21.510526833333333,1045.655
2019-07-02 23:10:00,21.45082016666667,21.59263,1018.3983333333332
2019-07-02 23:20:00,21.5655765,21.6933215,986.74875
2019-07-02 23:30:00,21.697801166666668,21.8141695,967.7470833333332
2019-07-02 23:40:00,21.84171666666667,21.952709833333333,946.3837499999998
2019-07-02 23:50:00,22.003459666666668,22.108719166666663,931.0220833333332
2019-07-03 00:00:00,22.18101383333333,22.282331666666664,915.265
2019-07-03 00:10:00,22.356597333333337,22.4455975,902.1404166666664
2019-07-03 00:20:00,22.51990766666667,22.593544333333337,895.2233333333332
2019-07-03 00:30:00,22.6678545,22.72527633333333,881.4812499999998
2019-07-03 00:40:00,22.802229333333333,22.841287333333337,868.2970833333333
2019-07-03 00:50:00,22.9212405,22.94211333333333,851.1099999999998
2019-07-03 01:00:00,23.027352000000004,23.027397,839.5724999999998
2019-07-03 01:10:00,23.129163500000004,23.121549166666668,829.9524999999999
2019-07-03 01:20:00,23.237245833333336,23.224614666666668,821.3995833333332
2019-07-03 01:30:00,23.34994183333333,23.334085666666667,815.4412499999999
2019-07-03 01:40:00,23.4683265,23.449513666666665,807.7874999999999
2019-07-03 01:50:00,23.592981833333337,23.56960016666667,802.2408333333332
2019-07-03 02:00:00,23.718443000000004,23.69389683333333,797.2520833333332
2019-07-03 02:10:00,23.846771,23.8211945,792.5612499999999
2019-07-03 02:20:00,23.975860333333333,23.949343666666664,789.3274999999999
2019-07-03 02:30:00,24.10517366666667,24.079195,789.7987499999998
2019-07-03 02:40:00,24.236771333333337,24.210121166666667,786.5595833333332
