0,1,2,3
2021-12-31 18:40:00,24.311574000000007,24.7177,1617.2216666666664
2021-12-31 18:50:00,24.190636500000007,24.60128633333333,1604.292083333333
2021-12-31 19:00:00,24.078881500000005,24.48729133333333,1596.1291666666666
2021-12-31 19:10:00,23.973845000000008,24.380911166666664,1578.9420833333334
2021-12-31 19:20:00,23.879737833333337,24.2834,1563.6562499999998
2021-12-31 19:30:00,23.794051000000007,24.1939955,1550.1037499999995
2021-12-31 19:40:00,23.713112500000005,24.10244133333333,1541.8812499999997
2021-12-31 19:50:00,23.63096433333334,24.012141666666665,1538.1654166666667
2021-12-31 20:00:00,23.54939850000001,23.926544499999995,1527.8954166666665
2021-12-31 20:10:00,23.469579833333334,23.84269483333333,1520.04125
2021-12-31 20:20:00,23.391104666666678,23.759606166666668,1510.253333333333
2021-12-31 20:30:00,23.313032833333335,23.68247483333333,1505.9091666666666
2021-12-31 20:40:00,23.240515,23.6163625,1493.7812499999998
2021-12-31 20:50:00,23.180584000000007,23.56525533333333,1480.2883333333332
2021-12-31 21:00:00,23.12956633333334,23.52041883333333,1473.3604166666664
2021-12-31 21:10:00,23.08728316666667,23.48382383333333,1471.5783333333331
2021-12-31 21:20:00,23.051942666666672,23.454306,1471.9683333333332
2021-12-31 21:30:00,23.02372416666667,23.42864033333333,1464.1899999999998
2021-12-31 21:40:00,22.99926816666667,23.40234716666666,1461.6224999999995
2021-12-31 21:50:00,22.97355750000001,23.371799166666666,1457.3270833333331
2021-12-31 22:00:00,22.948340000000005,23.343446166666663,1448.8554166666663
2021-12-31 22:10:00,22.924645166666675,23.317691,1440.6925
2021-12-31 22:20:00,22.899830500000004,23.290950666666664,1432.3833333333332
2021-12-31 22:30:00,22.873448166666677,23.26470333333333,1429.5287499999995
2021-12-31 22:40:00,22.845632500000004,23.2393515,1424.3666666666666
2021-12-31 22:50:00,22.82001200000001,23.215119166666664,1417.3575
2021-12-31 23:00:00,22.793853666666667,23.193619,1414.6274999999998
2021-12-31 23:10:00,22.76644116666667,23.1533515,1410.1966666666667
2021-12-31 23:20:00,22.74064133333334,23.10954533333333,1402.4779166666667
2021-12-31 23:30:00,22.71958916666667,23.059423166666665,1391.0704166666665
2021-12-31 23:40:00,22.703509166666677,23.008136833333328,1379.9770833333332
2021-12-31 23:50:00,22.69356533333334,22.96213583333333,1370.519583333333
2022-01-01 00:00:00,22.69311716666667,22.9209275,1358.955
2022-01-01 00:10:00,22.698716000000005,22.90009883333333,1350.4291666666666
2022-01-01 00:20:00,22.70982433333334,22.886123666666663,1343.9725
2022-01-01 00:30:00,22.72088816666667,22.900098666666665,1344.9475
2022-01-01 00:40:00,22.730428666666672,22.929168333333333,1344.7904166666665
2022-01-01 00:50:00,22.73678883333334,22.959716,1343.6637499999997
2022-01-01 01:00:00,22.74032733333334,22.99021933333333,1343.0733333333333
2022-01-01 01:10:00,22.74346283333334,23.0237235,1344.1729166666664
2022-01-01 01:20:00,22.741492000000004,23.05973633333333,1342.7104166666666
2022-01-01 01:30:00,22.742566666666672,23.0816395,1333.1825
2022-01-01 01:40:00,22.75067366666667,23.101392666666666,1323.5408333333332
2022-01-01 01:50:00,22.76724666666668,23.12943233333333,1317.8479166666664
2022-01-01 02:00:00,22.78919483333334,23.164414666666666,1310.4920833333333
2022-01-01 02:10:00,22.81916033333334,23.206295166666663,1302.7841666666666
2022-01-01 02:20:00,22.858532000000007,23.254983166666666,1296.7770833333332
2022-01-01 02:30:00,22.903727166666677,23.303492499999997,1294.1879166666663
2022-01-01 02:40:00,22.95255,23.35083733333333,1292.6549999999995
2022-01-01 02:50:00,23.004284166666668,23.4033785,1287.2654166666664
