0,1
2018-01-01,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-06,0.0
2018-01-07,433865.3015014286
2018-01-08,432013.2028285715
2018-01-09,432655.4052228571
2018-01-10,428506.72223571426
2018-01-11,426122.06897428574
2018-01-12,425008.53635714285
2018-01-13,429260.94067285716
2018-01-14,432571.1968871429
2018-01-15,437955.984
2018-01-16,439975.07195000007
2018-01-17,445782.03635714285
2018-01-18,449025.19553
2018-01-19,448975.98851714283
2018-01-20,447888.3999485714
2018-01-21,446209.9039042857
2018-01-22,440535.9590742857
2018-01-23,441761.58277857146
2018-01-24,437237.14092000003
2018-01-25,433956.7794942857
2018-01-26,430914.7271242857
2018-01-27,427975.63931571424
2018-01-28,427496.5352842857
2018-01-29,430509.5678671428
2018-01-30,425150.3009385714
2018-01-31,430587.92427428573
2018-02-01,436538.20173857146
2018-02-02,442198.7263185714
2018-02-03,444758.25147571426
2018-02-04,442862.54748285713
2018-02-05,440876.1106885714
2018-02-06,439978.51318999997
2018-02-07,436374.71816142864
2018-02-08,430161.85762142856
2018-02-09,425756.53920571425
2018-02-10,429620.32211571425
2018-02-11,429196.4058671429
2018-02-12,432081.27875142865
2018-02-13,432363.0157242858
2018-02-14,438335.48581285717
2018-02-15,447912.9384928571
2018-02-16,439742.1740885714
2018-02-17,434615.20315285714
2018-02-18,432564.0113271429
2018-02-19,433785.98198999994
2018-02-20,432137.6549057142
2018-02-21,425648.8663528571
2018-02-22,417160.2925257143
2018-02-23,421272.7643114286
2018-02-24,421690.79054
2018-02-25,418285.6399285714
2018-02-26,413814.12754285714
2018-02-27,415943.9482414286
2018-02-28,411387.92141857144
2018-03-01,413662.0680485714
2018-03-02,413490.8170814286
2018-03-03,413752.2342857142
2018-03-04,417840.18245428574
2018-03-05,417075.41652285715
2018-03-06,416591.97127000004
2018-03-07,417808.7501385714
2018-03-08,413228.37031857145
2018-03-09,411742.0486128571
2018-03-10,412024.47477714287
2018-03-11,412139.91357
2018-03-12,411244.1804342857
2018-03-13,411060.8810742857
2018-03-14,413511.07046428573
2018-03-15,410822.2892328571
2018-03-16,416135.3652957143
2018-03-17,412672.62492000003
2018-03-18,411371.2662485714
2018-03-19,407766.09604142857
2018-03-20,405495.2205057143
2018-03-21,402220.4697828571
2018-03-22,404531.95770714286
2018-03-23,401865.0797628571
2018-03-24,404320.91648571426
2018-03-25,405321.1962257143
2018-03-26,408947.95506857143
2018-03-27,410403.72956714284
2018-03-28,417302.8929114285
2018-03-29,417057.71324142854
2018-03-30,419217.87190428574
2018-03-31,421269.0135328571
2018-04-01,422284.2896457143
2018-04-02,427561.44298999995
2018-04-03,428051.29916571424
2018-04-04,423034.3327528572
2018-04-05,421161.5363371428
2018-04-06,418245.9623528571
2018-04-07,416192.89347571426
2018-04-08,413563.0724842857
2018-04-09,397785.95172000007
2018-04-10,388327.7784028571
2018-04-11,380527.0751242857
2018-04-12,374786.0151157143
2018-04-13,364535.47352571425
2018-04-14,350320.2415814286
2018-04-15,343564.56854999997
2018-04-16,345916.3070271429
2018-04-17,343758.00938
2018-04-18,343152.3385942858
2018-04-19,341416.54935428576
2018-04-20,350420.67177714285
2018-04-21,351946.3098485715
2018-04-22,350085.00124714285
2018-04-23,347636.11125857144
2018-04-24,350092.21626285714
2018-04-25,353046.4530871428
2018-04-26,355803.2710914286
2018-04-27,354263.1631628572
2018-04-28,357932.27157714294
2018-04-29,361503.41852857143
2018-04-30,366011.8836057143
2018-05-01,377695.8067614286
2018-05-02,383581.79363428574
2018-05-03,388903.76225999993
2018-05-04,392897.70492285717
2018-05-05,395864.42671285715
2018-05-06,396159.8053871429
2018-05-07,404606.5129857143
2018-05-08,402373.9765814286
2018-05-09,402673.45592857146
2018-05-10,406431.72082571423
2018-05-11,406569.7119957143
2018-05-12,404982.12983428565
2018-05-13,406221.82390714285
2018-05-14,411073.5731728571
2018-05-15,412315.69565857144
2018-05-16,410850.7040999999
2018-05-17,414796.21370571427
2018-05-18,418956.0664185714
2018-05-19,425677.14482285717
2018-05-20,427015.09653857147
2018-05-21,419948.4973485715
2018-05-22,415062.83785000007
2018-05-23,415894.9384471429
2018-05-24,410268.76925714285
2018-05-25,407167.59756428574
2018-05-26,407131.7310114286
2018-05-27,410379.7957528572
2018-05-28,414028.25601714285
2018-05-29,417110.6353942858
2018-05-30,421260.2418557143
2018-05-31,421751.3931014286
2018-06-01,426567.12189999997
2018-06-02,427273.6931542857
2018-06-03,425900.54672285717
2018-06-04,423783.69364857144
2018-06-05,421872.0324542857
2018-06-06,420292.2529842857
2018-06-07,423189.84766428574
2018-06-08,418026.9097571429
2018-06-09,419050.2635471429
2018-06-10,416284.5978071428
2018-06-11,415966.69322428573
2018-06-12,414843.97479999997
2018-06-13,416761.30943428574
2018-06-14,417191.4777728571
2018-06-15,416653.9307228572
2018-06-16,415349.44522571424
2018-06-17,421484.3169814286
2018-06-18,423983.61514285713
2018-06-19,424822.4831342857
2018-06-20,424166.0504328572
2018-06-21,426335.96720142855
2018-06-22,430470.75250857143
2018-06-23,429139.98101000005
2018-06-24,430436.3706871429
2018-06-25,429993.1350414286
2018-06-26,425000.39065142855
2018-06-27,412797.2761757142
2018-06-28,409968.2367971429
2018-06-29,387566.4535514285
2018-06-30,389124.79308428575
2018-07-01,384962.2812542858
2018-07-02,384286.12550857145
2018-07-03,397296.08451
2018-07-04,410523.8897557143
2018-07-05,411627.5034957142
2018-07-06,430195.1552457143
2018-07-07,432145.3302600001
