0,1
2018-01-01,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-06,0.0
2018-01-07,118517.24464394161
2018-01-08,145075.469049065
2018-01-09,171633.69345418838
2018-01-10,181453.2035735975
2018-01-11,185907.57083586373
2018-01-12,185907.57083586373
2018-01-13,185907.57083586373
2018-01-14,185907.57083586373
2018-01-15,185907.57083586373
2018-01-16,185907.57083586373
2018-01-17,185907.57083586373
2018-01-18,160164.48928788322
2018-01-19,135260.53631133123
2018-01-20,110409.74047763643
2018-01-21,85558.9446439416
2018-01-22,60306.277381675354
2018-01-23,40993.781547980536
2018-01-24,40993.781547980536
2018-01-25,41275.02440512339
2018-01-26,40436.42440512339
2018-01-27,38996.010119409104
2018-01-28,37442.32440512339
2018-01-29,38359.88154798053
2018-01-30,31530.86726226625
2018-01-31,6778.171428571428
2018-02-01,8184.785714285715
2018-02-02,8480.771428571428
2018-02-03,9299.9
2018-02-04,9348.42857142857
2018-02-05,8278.542857142857
2018-02-06,9463.271428571428
2018-02-07,8711.128571428571
2018-02-08,7703.657142857143
2018-02-09,7111.171428571429
2018-02-10,6568.685714285714
2018-02-11,6517.314285714287
2018-02-12,6231.714285714285
2018-02-13,5921.771428571429
2018-02-14,6214.585714285715
2018-02-15,4872.828571428572
2018-02-16,4367.528571428572
2018-02-17,4296.557142857143
2018-02-18,4168.771428571429
2018-02-19,4695.785714285715
2018-02-20,4926.3
2018-02-21,5079.714285714285
2018-02-22,5718.485714285714
2018-02-23,7245.714285714285
2018-02-24,9025.471428571429
2018-02-25,11203.357142857143
2018-02-26,12434.800000000001
2018-02-27,12230.1
2018-02-28,12031.285714285714
2018-03-01,12801.0
2018-03-02,11792.32857142857
2018-03-03,9625.171428571428
2018-03-04,7975.557142857143
2018-03-05,6927.642857142857
2018-03-06,7429.128571428571
2018-03-07,7290.3
2018-03-08,7639.142857142857
2018-03-09,8036.800000000001
2018-03-10,8262.800000000001
2018-03-11,7764.5142857142855
2018-03-12,7236.528571428572
2018-03-13,6885.800000000001
2018-03-14,6798.2
2018-03-15,5943.457142857143
2018-03-16,6133.442857142857
2018-03-17,7292.528571428571
2018-03-18,7308.228571428571
2018-03-19,7980.557142857143
2018-03-20,9188.857142857143
2018-03-21,9823.828571428572
2018-03-22,11178.114285714286
2018-03-23,10995.7
2018-03-24,10732.585714285713
2018-03-25,11890.585714285715
2018-03-26,11968.371428571429
2018-03-27,11039.699999999999
2018-03-28,11372.942857142858
2018-03-29,11049.0
2018-03-30,12438.157142857142
2018-03-31,12080.27142857143
2018-04-01,11637.642857142857
2018-04-02,11936.057142857142
2018-04-03,11609.699999999999
2018-04-04,11612.142857142857
2018-04-05,11857.6
2018-04-06,11530.971428571429
2018-04-07,11621.885714285714
2018-04-08,12177.199999999999
2018-04-09,11789.128571428571
2018-04-10,12501.728571428572
2018-04-11,11795.057142857142
2018-04-12,11657.414285714287
2018-04-13,11659.514285714287
2018-04-14,11557.214285714286
2018-04-15,10880.242857142859
2018-04-16,12081.871428571429
2018-04-17,11689.871428571427
2018-04-18,12863.257142857145
2018-04-19,14017.357142857143
2018-04-20,15022.014285714287
2018-04-21,15755.642857142857
2018-04-22,16116.914285714285
2018-04-23,15656.228571428572
2018-04-24,14669.942857142858
2018-04-25,13918.314285714283
2018-04-26,12197.828571428572
2018-04-27,10303.085714285713
2018-04-28,10280.528571428571
2018-04-29,9828.257142857143
2018-04-30,8864.171428571428
2018-05-01,11980.042857142858
2018-05-02,15245.357142857143
2018-05-03,19419.84285714286
2018-05-04,22470.2
2018-05-05,23986.17142857143
2018-05-06,26018.028571428575
2018-05-07,28126.485714285714
2018-05-08,28962.07142857143
2018-05-09,28869.114285714284
2018-05-10,28435.828571428574
2018-05-11,29834.87142857143
2018-05-12,29487.657142857144
2018-05-13,30847.22857142857
2018-05-14,33098.61428571429
2018-05-15,33633.614285714284
2018-05-16,34281.514285714286
2018-05-17,34716.68571428571
2018-05-18,36234.44285714286
2018-05-19,37584.75714285714
2018-05-20,36653.514285714286
2018-05-21,35163.857142857145
2018-05-22,33695.21428571428
2018-05-23,34187.828571428574
2018-05-24,35685.27142857143
2018-05-25,33278.21428571428
2018-05-26,32216.6
2018-05-27,34174.08571428571
2018-05-28,34485.9
2018-05-29,39143.24285714286
2018-05-30,42221.54285714286
2018-05-31,44443.042857142864
2018-06-01,48529.17142857142
2018-06-02,52556.42857142857
2018-06-03,53446.15714285715
2018-06-04,56703.01428571429
2018-06-05,57927.5
2018-06-06,55389.75714285715
2018-06-07,55212.61428571429
2018-06-08,56837.08571428572
2018-06-09,56067.62857142858
2018-06-10,57322.271428571425
2018-06-11,57438.02857142857
2018-06-12,55788.58571428572
2018-06-13,58736.12857142858
2018-06-14,57977.45714285714
2018-06-15,55198.22857142857
2018-06-16,54380.271428571425
2018-06-17,51641.857142857145
2018-06-18,52137.12857142857
2018-06-19,51864.58571428571
2018-06-20,51741.74285714285
2018-06-21,52023.214285714275
2018-06-22,54128.41428571429
2018-06-23,54352.985714285714
2018-06-24,56403.614285714284
2018-06-25,56341.65714285714
2018-06-26,56699.78571428572
2018-06-27,54920.642857142855
2018-06-28,53608.87142857143
2018-06-29,48611.957142857136
2018-06-30,48492.614285714284
2018-07-01,47005.05714285715
2018-07-02,47033.471428571436
2018-07-03,48104.799999999996
2018-07-04,49975.32857142858
2018-07-05,53107.18571428571
2018-07-06,56907.271428571425
2018-07-07,58195.6
2018-07-08,59794.514285714286
2018-07-09,59903.114285714284
